"","business_id","name","neighborhood","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","categories","AcceptsInsurance","ByAppointmentOnly","BusinessAcceptsCreditCards","BusinessParking_garage","BusinessParking_street","BusinessParking_validated","BusinessParking_lot","BusinessParking_valet","HairSpecializesIn_coloring","HairSpecializesIn_africanamerican","HairSpecializesIn_curly","HairSpecializesIn_perms","HairSpecializesIn_kids","HairSpecializesIn_extensions","HairSpecializesIn_asian","HairSpecializesIn_straightperms","RestaurantsPriceRange2","GoodForKids","WheelchairAccessible","BikeParking","Alcohol","HasTV","NoiseLevel","RestaurantsAttire","Music_dj","Music_background_music","Music_no_music","Music_karaoke","Music_live","Music_video","Music_jukebox","Ambience_romantic","Ambience_intimate","Ambience_classy","Ambience_hipster","Ambience_divey","Ambience_touristy","Ambience_trendy","Ambience_upscale","Ambience_casual","RestaurantsGoodForGroups","Caters","WiFi","RestaurantsReservations","RestaurantsTakeOut","HappyHour","GoodForDancing","RestaurantsTableService","OutdoorSeating","RestaurantsDelivery","BestNights_monday","BestNights_tuesday","BestNights_friday","BestNights_wednesday","BestNights_thursday","BestNights_sunday","BestNights_saturday","GoodForMeal_dessert","GoodForMeal_latenight","GoodForMeal_lunch","GoodForMeal_dinner","GoodForMeal_breakfast","GoodForMeal_brunch","CoatCheck","Smoking","DriveThru","DogsAllowed","BusinessAcceptsBitcoin","Open24Hours","BYOBCorkage","BYOB","Corkage","DietaryRestrictions_dairy.free","DietaryRestrictions_gluten.free","DietaryRestrictions_vegan","DietaryRestrictions_kosher","DietaryRestrictions_halal","DietaryRestrictions_soy.free","DietaryRestrictions_vegetarian","AgesAllowed","RestaurantsCounterService"
"1122","bymQ0lRnBar5scP4FERioQ","""Mulligan's Border Bar & Grill""","Southeast","""1235 E Pebble Rd""","Las Vegas","NV",89123,36.027649,-115.1357535,4,44,1,"Restaurants;Nightlife;American (Traditional);Bars;American (New)","Na","Na","Na","Na","False","False","False","True","False","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","False","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1123","xfcQhhdp44Q4cYhwBNm3QQ","""Swake LV""","The Strip","""3708 S Las Vegas Blvd""","Las Vegas","NV",89109,36.1097544,-115.1738726,5,16,1,"Hotels & Travel;Dance Clubs;Nightlife;Adult Entertainment;Party & Event Planning;Lounges;Bars;Travel Services;Event Planning & Services;Tours","Na","Na","Na","True","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1124","mtoGXUEbX4-q4_CzrbMdSg","""Thunderbird Hotel & Lounge""","Downtown","""1215 Las Vegas Blvd S""","Las Vegas","NV",89104,36.1558024,-115.1490638,3,33,1,"Party & Event Planning;Event Planning & Services;Lounges;Hotels & Travel;Nightlife;Hotels;Bars","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","free","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1125","n8Zqqhff-2cxzWt_nwhU2Q","""Public School 702""","South Summerlin","""1850 Festival Plaza Dr""","Las Vegas","NV",89135,36.1511909431,-115.332766928,3.5,954,1,"American (New);Restaurants;Gastropubs;Nightlife;Bars","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","no","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1126","bgXb5YYzQvHXmM8owZB4fQ","""Wolfgang Puck Bar & Grill Summerlin""","South Summerlin","""10955 Oval Park Dr, Ste D3""","Las Vegas","NV",89135,36.1515465211,-115.332669628,3.5,256,1,"Sandwiches;Pizza;American (Traditional);Nightlife;Salad;Restaurants;Bars;Seafood","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","True","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1127","fQt4D34vcJNtEf8Q4zte3w","""TAO Asian Bistro""","The Strip","""The Venetian, 3355 S Las Vegas Blvd""","Las Vegas","NV",89109,36.121865,-115.169793,3.5,1383,1,"Restaurants;Bars;Nightlife;Asian Fusion;Lounges","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1128","d4bMBIhBELF_bhkT-Sig3Q","""Timbers - Cheyenne""","Northwest","""9180 W Cheyenne Ave""","Las Vegas","NV",89129,36.2190199,-115.29619,3.5,54,1,"Restaurants;Bars;Nightlife;Breakfast & Brunch;American (Traditional)","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","True","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1129","_esgtYSR_EFtDXTg8MXHgw","""The Lady Silvia""","Downtown","""900 Las Vegas Blvd S, Ste 140""","Las Vegas","NV",89101,36.159966141,-115.146868899,4,90,0,"Music Venues;Nightlife;Bars;Lounges;Arts & Entertainment;Comedy Clubs;Cocktail Bars","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","full_bar","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1130","i_K9elBRuVJsKEl8nsu5Yg","""Fun Hog Ranch""","Eastside","""495 E Twain Ave""","Las Vegas","NV",89169,36.1208903,-115.1522608,4,72,1,"Dive Bars;Bars;Nightlife;Gay Bars","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","full_bar","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1131","dENns4dukYRZunxCOUzRsw","""Buck's Tavern""","Sunrise","""1204 N Nellis Blvd""","Las Vegas","NV",89110,36.1817765864,-115.061865928,3,4,1,"Nightlife;Burgers;Bars;Karaoke;Restaurants;Sandwiches","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","False","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1132","4hG2j_ibsNblDgqei05U_g","""Social House""","The Strip","""Crystals Mall City Center, 3720 Las Vegas Blvd S""","Las Vegas","NV",89158,36.108713,-115.173192,4,580,0,"Asian Fusion;Japanese;Lounges;Bars;Nightlife;Restaurants","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1133","Wg9272hxpu9IBTXMTB6EeQ","""Chili's""","Spring Valley","""7335 Arroyo Crossing Pkwy""","Las Vegas","NV",89113,36.0627570925,-115.252423123,2.5,178,1,"Tex-Mex;Restaurants;American (New);Nightlife;American (Traditional);Bars","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","yes","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1134","km5aBHRss5ir_B0jvEErzQ","""McFadden's Restaurant and Saloon""","Southeast","""6593 Las Vegas Blvd S, Ste 222""","Las Vegas","NV",89119,36.0683598964,-115.177980123,2,355,1,"Nightlife;Dive Bars;Irish Pub;American (New);Irish;Bars;Mediterranean;Restaurants;American (Traditional)","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","True","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1135","Ig-ecmGaE1-0AAGut70xTg","""Barefoot Bar and Grill""","Southeast","""3088 E Sunset Rd""","Las Vegas","NV",89120,36.0719017,-115.1076894,3.5,3,0,"Hawaiian;Bars;Nightlife;Restaurants;Music Venues;Arts & Entertainment","Na","Na","Na","Na","False","False","False","False","False","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","True","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1136","gTlKDwjfiNvCc5mnl8p1NQ","""Cafe El Mundo Cubano""","Westside","""5781 W Sahara Ave, Ste 100""","Las Vegas","NV",89146,36.1435394,-115.2203807,3.5,56,0,"Dance Clubs;Cuban;Bars;Lounges;Tapas Bars;Restaurants;Nightlife","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","True","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1137","ruWTngdiC68O9la27hvvHw","""Foundation Room""","The Strip","""3950 Las Vegas Blvd""","Las Vegas","NV",89119,36.0918639,-115.1751614,4,523,1,"Bars;Restaurants;American (New);Lounges;Dance Clubs;Nightlife","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","True","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1138","g-vuRyYyVDUryFZlhhrZQA","""American Beer and Cocktails""","The Strip","""3535 Las Vegas Blvd S""","Las Vegas","NV",89109,36.1175187629,-115.170086266,3,45,1,"Bars;Nightlife","Na","Na","Na","Na","False","False","False","False","False","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","False","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1139","m_XkXGm4BSnrtiLc1zgLTw","""Shiftys Crows Nest""","Westside","""3805 W Sahara Ave""","Las Vegas","NV",89102,36.1439489,-115.1922769,4,22,0,"Sports Bars;Bars;Dive Bars;Nightlife","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","full_bar","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1140","dOw-hqHkPOndWa0ncIbOEw","""Skip the Line Vegas Club Crawl""","The Strip","""3750 S Las Vegas Blvd""","Las Vegas","NV",89109,36.106004,-115.1742387,5,5,1,"Event Planning & Services;Nightlife;Hotels & Travel;Party & Event Planning;Dance Clubs;Tours;Club Crawl;Bars","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","True","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1141","n98Gbks3BvpKC8qMFPMKeQ","""Benny's Bullpen Sports Bar & Cigar Lounge""","Downtown","""128 E Fremont St""","Las Vegas","NV",89101,36.1715475,-115.144279,3.5,27,0,"Sports Bars;Nightlife;Food;Bars","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","False","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1142","ZU3ZU_wGF2S4CKavMEtI_w","""Inspire""","Downtown","""501 Fremont St""","Las Vegas","NV",89101,36.1690188918,-115.140376277,4,47,1,"Music Venues;Performing Arts;Cinema;Internet Cafes;Nightlife;Books;Mags;Music & Video;Shopping;Dance Clubs;Newspapers & Magazines;Event Planning & Services;Arts & Entertainment;Venues & Event Spaces;Bars;Food;Lounges;Cocktail Bars","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","True","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1143","RX8Q4_nu3VnAwXtHdgAKCg","""Shady Grove Lounge""","Southwest","""3333 Blue Diamond Rd""","Las Vegas","NV",89139,36.0416535158,-115.182415707,3.5,9,1,"Lounges;Nightlife;Bars","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","full_bar","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1144","RLKmlfXff51niEphDir9RQ","""Bugsy's Bar""","The Strip","""3555 Las Vegas Blvd S""","Las Vegas","NV",89109,36.1156338,-115.172557,3,9,1,"Nightlife;Bars","Na","Na","Na","Na","False","False","False","False","False","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","False","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1145","5NUHLYoZS_iCp2JSt5tQZQ","""Mr B's Bar & Grill""","Eastside","""3824 Paradise Rd""","Las Vegas","NV",89119,36.120094,-115.154214,4,14,0,"Nightlife;Italian;Bars;Restaurants","Na","Na","Na","Na","False","False","False","True","False","Na","Na","Na","Na","Na","Na","Na","Na","Na","True","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1146","0gWg-kqRLEQbhui8b_v2Xw","""Hi Scores - Blue Diamond""","Southwest","""4785 Blue Diamond Rd""","Las Vegas","NV",89139,36.032975,-115.2056239,4,121,1,"Bars;Arts & Entertainment;Arcades;Nightlife;Restaurants","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","full_bar","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1147","WXzA4jW-E2UtaFd3v86Xfw","""Sitara Hookah Lounge""","Southeast","""9890 S Maryland Pkwy, Ste 18""","Las Vegas","NV",89183,36.0101596,-115.1353046,3.5,29,0,"Mexican;Bars;Restaurants;Hookah Bars;Nightlife","Na","Na","Na","Na","False","False","False","False","False","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","True","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1148","eyl5g8MzVLoFjhtSD9DTrw","""T Spot""","Eastside","""255 E Flamingo Rd""","Las Vegas","NV",89169,36.1133965,-115.1600873,3.5,5,0,"Lounges;Bars;Nightlife","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","full_bar","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1149","URLIKY1aCKgPG6O3gmeyEA","""SilQ Ashes Hookah Lounge""","Westside","""2800 W Sahara Ave, Ste 7B""","Las Vegas","NV",89102,36.145064043,-115.180091142,5,3,0,"Nightlife;Hookah Bars;Bars","Na","Na","Na","Na","False","False","False","True","False","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","False","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1150","VfRgpapOWUyP3nlTlN7Kaw","""KenjiVegas""","The Strip","""""","Las Vegas","NV",89109,36.1145329397,-115.173173155,5,4,1,"Nightlife;Party & Event Planning;Bars;Event Planning & Services;Lounges;Dance Clubs","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","False","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1151","EV85dKbe4lYRC3Mo4rNXVQ","""New Town Tavern""","","""600 Jackson Ave""","Las Vegas","NV",89106,36.186195,-115.149827,4.5,3,0,"Casinos;Dive Bars;Bars;Arts & Entertainment;Nightlife","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","full_bar","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1152","KaGZE0_o1EmmSN4Fo_cpUw","""Public House""","The Strip","""3900 Las Vegas Blvd S""","Las Vegas","NV",89119,36.0954151675,-115.174970342,3,225,1,"Burgers;American (Traditional);Sports Bars;Food;Nightlife;Bars;Beer;Wine & Spirits;Restaurants","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","no","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1153","wFGsC5Bgi6_Tbr4gvORCYw","""The Lounge""","","""4321 W Flamingo Rd""","Las Vegas","NV",89103,36.1144832,-115.1948136,3,9,1,"Cabaret;Lounges;Nightlife;Bars;Arts & Entertainment","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","full_bar","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1154","nHQtk-oJVNvVpvfFslv9Ug","""PT's""","Westside","""1281 S Decatur Blvd""","Las Vegas","NV",89102,36.1561804,-115.2061979,3,40,1,"American (New);Restaurants;Sports Bars;Bars;Nightlife;Pubs","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","True","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1155","WKrCvD-CoDZnCj3nsMCrRw","""PT's""","Southeast","""582 E Silverado Ranch Blvd""","Las Vegas","NV",89123,36.013564,-115.15086,3.5,54,1,"Sports Bars;Restaurants;American (New);Pubs;Nightlife;Bars","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","yes","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
"1156","MXc4Pm6mL5gOc3zlKw5QDg","""Thunderbird Lounge""","Downtown","""1215 Las Vegas Blvd S""","Las Vegas","NV",89104,36.155887,-115.148638,3.5,24,1,"Nightlife;Lounges;Bars","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","full_bar","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na","Na"
